Numer pomiaru ; Numer pomiaru instancji ; Próba badawcza ; Liczba wierzcho³ków ; Czas[ms] 
93;4;1 do 10;9;0.6044
93;5;1 do 10;9;0.6043
93;1;1 do 10 000;9;0.6701
93;2;1 do 10 000;9;0.8255
93;3;1 do 10 000;9;0.6251
93;4;1 do 10 000;9;0.6075
93;5;1 do 10 000;9;0.623
93;1;1 do 10 000 000;9;0.6039
93;2;1 do 10 000 000;9;0.6449
93;3;1 do 10 000 000;9;0.6036
93;4;1 do 10 000 000;9;0.6208
93;5;1 do 10 000 000;9;0.598
94;1;1 do 10;9;0.7978
94;2;1 do 10;9;0.6127
94;3;1 do 10;9;0.6035
94;4;1 do 10;9;0.606
94;5;1 do 10;9;0.6291
94;1;1 do 10 000;9;0.6117
94;2;1 do 10 000;9;0.6056
94;3;1 do 10 000;9;0.6045
94;4;1 do 10 000;9;0.6033
94;5;1 do 10 000;9;0.6053
94;1;1 do 10 000 000;9;0.6052
94;2;1 do 10 000 000;9;0.8377
94;3;1 do 10 000 000;9;0.7446
94;4;1 do 10 000 000;9;0.6361
94;5;1 do 10 000 000;9;0.6013
95;1;1 do 10;9;0.7323
95;2;1 do 10;9;0.626
95;3;1 do 10;9;0.6128
95;4;1 do 10;9;0.6394
95;5;1 do 10;9;0.5994
95;1;1 do 10 000;9;0.6127
95;2;1 do 10 000;9;0.6114
95;3;1 do 10 000;9;0.6053
95;4;1 do 10 000;9;0.6014
95;5;1 do 10 000;9;0.6035
95;1;1 do 10 000 000;9;0.6071
95;2;1 do 10 000 000;9;0.6041
95;3;1 do 10 000 000;9;0.5991
95;4;1 do 10 000 000;9;0.5988
95;5;1 do 10 000 000;9;0.6003
96;1;1 do 10;9;0.7262
96;2;1 do 10;9;0.9156
96;3;1 do 10;9;0.6409
96;4;1 do 10;9;0.6044
96;5;1 do 10;9;0.6116
96;1;1 do 10 000;9;0.6172
96;2;1 do 10 000;9;0.7568
96;3;1 do 10 000;9;0.6173
96;4;1 do 10 000;9;0.6038
96;5;1 do 10 000;9;0.6293
96;1;1 do 10 000 000;9;0.6102
96;2;1 do 10 000 000;9;0.6008
96;3;1 do 10 000 000;9;0.6021
96;4;1 do 10 000 000;9;0.5962
96;5;1 do 10 000 000;9;0.616
97;1;1 do 10;9;0.7241
97;2;1 do 10;9;0.6062
97;3;1 do 10;9;0.6025
97;4;1 do 10;9;0.5989
97;5;1 do 10;9;0.6045
97;1;1 do 10 000;9;0.6474
97;2;1 do 10 000;9;0.7531
97;3;1 do 10 000;9;0.7281
97;4;1 do 10 000;9;0.6112
97;5;1 do 10 000;9;0.6262
97;1;1 do 10 000 000;9;0.6448
97;2;1 do 10 000 000;9;0.6232
97;3;1 do 10 000 000;9;0.5997
97;4;1 do 10 000 000;9;0.6275
97;5;1 do 10 000 000;9;0.5991
98;1;1 do 10;9;0.864
98;2;1 do 10;9;0.6129
98;3;1 do 10;9;0.6042
98;4;1 do 10;9;0.5995
98;5;1 do 10;9;0.6001
98;1;1 do 10 000;9;0.6066
98;2;1 do 10 000;9;0.6076
98;3;1 do 10 000;9;0.6017
98;4;1 do 10 000;9;0.6236
98;5;1 do 10 000;9;0.6005
98;1;1 do 10 000 000;9;0.6049
98;2;1 do 10 000 000;9;0.9564
98;3;1 do 10 000 000;9;0.6824
98;4;1 do 10 000 000;9;0.6005
98;5;1 do 10 000 000;9;0.6014
99;1;1 do 10;9;0.7687
99;2;1 do 10;9;0.6555
99;3;1 do 10;9;0.6238
99;4;1 do 10;9;0.6189
99;5;1 do 10;9;0.6068
99;1;1 do 10 000;9;0.6078
99;2;1 do 10 000;9;0.6064
99;3;1 do 10 000;9;0.7004
99;4;1 do 10 000;9;0.6039
99;5;1 do 10 000;9;0.6033
99;1;1 do 10 000 000;9;0.6113
99;2;1 do 10 000 000;9;0.6068
99;3;1 do 10 000 000;9;0.6313
99;4;1 do 10 000 000;9;0.5991
99;5;1 do 10 000 000;9;0.5981
100;1;1 do 10;9;0.7198
100;2;1 do 10;9;0.9305
100;3;1 do 10;9;0.6072
100;4;1 do 10;9;0.6104
100;5;1 do 10;9;0.5983
100;1;1 do 10 000;9;0.644
100;2;1 do 10 000;9;0.6029
100;3;1 do 10 000;9;0.6683
100;4;1 do 10 000;9;0.6987
100;5;1 do 10 000;9;0.6014
100;1;1 do 10 000 000;9;0.6054
100;2;1 do 10 000 000;9;0.6013
100;3;1 do 10 000 000;9;0.602
100;4;1 do 10 000 000;9;0.6018
100;5;1 do 10 000 000;9;0.597
1;1;1 do 10;10;1.3572
1;2;1 do 10;10;1.2884
1;3;1 do 10;10;1.2522
1;4;1 do 10;10;2.0317
1;5;1 do 10;10;1.4819
1;1;1 do 10 000;10;1.3256
1;2;1 do 10 000;10;1.3019
1;3;1 do 10 000;10;1.3683
1;4;1 do 10 000;10;1.2684
1;5;1 do 10 000;10;1.2619
1;1;1 do 10 000 000;10;1.2638
1;2;1 do 10 000 000;10;1.2702
1;3;1 do 10 000 000;10;1.2568
1;4;1 do 10 000 000;10;1.2406
1;5;1 do 10 000 000;10;1.35
2;1;1 do 10;10;1.4245
2;2;1 do 10;10;1.2636
2;3;1 do 10;10;1.2702
2;4;1 do 10;10;1.2566
2;5;1 do 10;10;1.2435
2;1;1 do 10 000;10;1.2835
2;2;1 do 10 000;10;1.2537
2;3;1 do 10 000;10;1.281
2;4;1 do 10 000;10;1.3026
2;5;1 do 10 000;10;1.2698
2;1;1 do 10 000 000;10;1.3866
2;2;1 do 10 000 000;10;1.419
2;3;1 do 10 000 000;10;1.259
2;4;1 do 10 000 000;10;1.2868
2;5;1 do 10 000 000;10;1.2745
3;1;1 do 10;10;1.3206
3;2;1 do 10;10;1.2568
3;3;1 do 10;10;1.2444
3;4;1 do 10;10;1.2871
3;5;1 do 10;10;1.2866
3;1;1 do 10 000;10;1.3121
3;2;1 do 10 000;10;2.0407
3;3;1 do 10 000;10;1.6164
3;4;1 do 10 000;10;1.3716
3;5;1 do 10 000;10;1.3495
3;1;1 do 10 000 000;10;1.2938
3;2;1 do 10 000 000;10;1.2796
3;3;1 do 10 000 000;10;1.2869
3;4;1 do 10 000 000;10;1.37
3;5;1 do 10 000 000;10;1.2686
4;1;1 do 10;10;1.5359
4;2;1 do 10;10;1.7342
4;3;1 do 10;10;1.3666
4;4;1 do 10;10;1.3558
4;5;1 do 10;10;1.3131
4;1;1 do 10 000;10;1.3624
4;2;1 do 10 000;10;1.2726
4;3;1 do 10 000;10;1.3341
4;4;1 do 10 000;10;1.3107
4;5;1 do 10 000;10;1.3421
4;1;1 do 10 000 000;10;1.2576
4;2;1 do 10 000 000;10;1.2738
4;3;1 do 10 000 000;10;1.8838
4;4;1 do 10 000 000;10;2.2568
4;5;1 do 10 000 000;10;1.3702
5;1;1 do 10;10;1.3098
5;2;1 do 10;10;1.353
5;3;1 do 10;10;1.3444
5;4;1 do 10;10;1.2624
5;5;1 do 10;10;1.2659
5;1;1 do 10 000;10;1.2941
5;2;1 do 10 000;10;1.3044
5;3;1 do 10 000;10;1.4082
5;4;1 do 10 000;10;1.2608
5;5;1 do 10 000;10;1.4741
5;1;1 do 10 000 000;10;1.2747
5;2;1 do 10 000 000;10;1.2457
5;3;1 do 10 000 000;10;1.2519
5;4;1 do 10 000 000;10;1.2589
5;5;1 do 10 000 000;10;1.2622
6;1;1 do 10;10;1.5763
6;2;1 do 10;10;1.2686
6;3;1 do 10;10;1.3755
6;4;1 do 10;10;1.5731
6;5;1 do 10;10;1.2602
6;1;1 do 10 000;10;1.2982
6;2;1 do 10 000;10;1.2772
6;3;1 do 10 000;10;1.2499
6;4;1 do 10 000;10;1.2587
6;5;1 do 10 000;10;1.2467
6;1;1 do 10 000 000;10;1.2493
6;2;1 do 10 000 000;10;1.2667
6;3;1 do 10 000 000;10;1.2397
6;4;1 do 10 000 000;10;1.2511
6;5;1 do 10 000 000;10;1.3693
7;1;1 do 10;10;1.4294
7;2;1 do 10;10;1.3336
7;3;1 do 10;10;1.2678
7;4;1 do 10;10;1.2395
7;5;1 do 10;10;1.2453
7;1;1 do 10 000;10;1.2695
7;2;1 do 10 000;10;1.2683
7;3;1 do 10 000;10;1.2596
7;4;1 do 10 000;10;1.2394
7;5;1 do 10 000;10;1.2569
7;1;1 do 10 000 000;10;1.4909
7;2;1 do 10 000 000;10;1.3571
7;3;1 do 10 000 000;10;1.3319
7;4;1 do 10 000 000;10;1.3162
7;5;1 do 10 000 000;10;1.256
8;1;1 do 10;10;1.3868
8;2;1 do 10;10;1.3253
8;3;1 do 10;10;1.3679
8;4;1 do 10;10;1.2713
8;5;1 do 10;10;1.2812
8;1;1 do 10 000;10;1.2699
8;2;1 do 10 000;10;1.8555
8;3;1 do 10 000;10;1.3319
8;4;1 do 10 000;10;1.3134
8;5;1 do 10 000;10;1.319
8;1;1 do 10 000 000;10;1.2786
8;2;1 do 10 000 000;10;1.3028
8;3;1 do 10 000 000;10;1.2852
8;4;1 do 10 000 000;10;1.3028
8;5;1 do 10 000 000;10;1.3536
9;1;1 do 10;10;1.3156
9;2;1 do 10;10;1.4384
9;3;1 do 10;10;1.5785
9;4;1 do 10;10;1.405
9;5;1 do 10;10;1.4049
9;1;1 do 10 000;10;1.2767
9;2;1 do 10 000;10;1.2963
9;3;1 do 10 000;10;1.2832
9;4;1 do 10 000;10;1.2876
9;5;1 do 10 000;10;1.2835
9;1;1 do 10 000 000;10;1.2996
9;2;1 do 10 000 000;10;1.2822
9;3;1 do 10 000 000;10;1.3176
9;4;1 do 10 000 000;10;1.5684
9;5;1 do 10 000 000;10;1.2605
10;1;1 do 10;10;1.4987
10;2;1 do 10;10;1.2743
10;3;1 do 10;10;1.2768
10;4;1 do 10;10;1.2747
10;5;1 do 10;10;1.3663
10;1;1 do 10 000;10;1.361
10;2;1 do 10 000;10;1.3449
10;3;1 do 10 000;10;1.2945
10;4;1 do 10 000;10;1.5461
10;5;1 do 10 000;10;1.3645
10;1;1 do 10 000 000;10;1.2658
10;2;1 do 10 000 000;10;1.3223
10;3;1 do 10 000 000;10;1.2637
10;4;1 do 10 000 000;10;1.2805
10;5;1 do 10 000 000;10;1.2804
11;1;1 do 10;10;1.3247
11;2;1 do 10;10;1.3259
11;3;1 do 10;10;1.3131
11;4;1 do 10;10;1.2544
11;5;1 do 10;10;2.1959
11;1;1 do 10 000;10;1.2946
11;2;1 do 10 000;10;1.3981
11;3;1 do 10 000;10;1.3179
11;4;1 do 10 000;10;1.3086
11;5;1 do 10 000;10;1.2788
11;1;1 do 10 000 000;10;1.2777
11;2;1 do 10 000 000;10;1.2635
11;3;1 do 10 000 000;10;1.2811
11;4;1 do 10 000 000;10;1.2859
11;5;1 do 10 000 000;10;1.3455
12;1;1 do 10;10;1.5589
12;2;1 do 10;10;1.497
12;3;1 do 10;10;1.3042
12;4;1 do 10;10;1.2559
12;5;1 do 10;10;1.2659
12;1;1 do 10 000;10;1.279
12;2;1 do 10 000;10;1.2606
12;3;1 do 10 000;10;1.2631
12;4;1 do 10 000;10;1.2439
12;5;1 do 10 000;10;1.2537
12;1;1 do 10 000 000;10;1.3886
12;2;1 do 10 000 000;10;1.6231
12;3;1 do 10 000 000;10;1.2824
12;4;1 do 10 000 000;10;1.3063
12;5;1 do 10 000 000;10;1.2632
13;1;1 do 10;10;1.4732
13;2;1 do 10;10;1.4418
13;3;1 do 10;10;1.4607
13;4;1 do 10;10;1.4114
13;5;1 do 10;10;1.325
13;1;1 do 10 000;10;1.549
13;2;1 do 10 000;10;1.5455
13;3;1 do 10 000;10;1.2595
13;4;1 do 10 000;10;1.3021
13;5;1 do 10 000;10;1.2688
13;1;1 do 10 000 000;10;1.3173
13;2;1 do 10 000 000;10;1.2516
13;3;1 do 10 000 000;10;1.2672
13;4;1 do 10 000 000;10;1.2473
13;5;1 do 10 000 000;10;1.2741
14;1;1 do 10;10;1.2943
14;2;1 do 10;10;1.8317
14;3;1 do 10;10;1.2982
14;4;1 do 10;10;1.6024
14;5;1 do 10;10;1.3603
14;1;1 do 10 000;10;1.2737
14;2;1 do 10 000;10;1.4111
14;3;1 do 10 000;10;1.3375
14;4;1 do 10 000;10;1.5289
14;5;1 do 10 000;10;1.4419
14;1;1 do 10 000 000;10;1.2887
14;2;1 do 10 000 000;10;1.6254
14;3;1 do 10 000 000;10;2.5585
14;4;1 do 10 000 000;10;1.4725
14;5;1 do 10 000 000;10;1.258
15;1;1 do 10;10;1.392
15;2;1 do 10;10;1.3217
15;3;1 do 10;10;1.2685
15;4;1 do 10;10;1.2664
15;5;1 do 10;10;1.2588
15;1;1 do 10 000;10;1.2548
15;2;1 do 10 000;10;1.736
15;3;1 do 10 000;10;1.3068
15;4;1 do 10 000;10;1.2988
15;5;1 do 10 000;10;1.2826
15;1;1 do 10 000 000;10;1.3175
15;2;1 do 10 000 000;10;1.2631
15;3;1 do 10 000 000;10;1.3105
15;4;1 do 10 000 000;10;1.2497
15;5;1 do 10 000 000;10;1.2507
16;1;1 do 10;10;1.348
16;2;1 do 10;10;1.441
16;3;1 do 10;10;1.5951
16;4;1 do 10;10;1.2543
16;5;1 do 10;10;1.2794
16;1;1 do 10 000;10;1.269
16;2;1 do 10 000;10;1.2735
16;3;1 do 10 000;10;1.2596
16;4;1 do 10 000;10;1.2488
16;5;1 do 10 000;10;1.2592
16;1;1 do 10 000 000;10;1.2754
16;2;1 do 10 000 000;10;1.2433
16;3;1 do 10 000 000;10;1.2795
16;4;1 do 10 000 000;10;1.5821
16;5;1 do 10 000 000;10;1.2566
17;1;1 do 10;10;1.3666
17;2;1 do 10;10;1.263
17;3;1 do 10;10;1.252
17;4;1 do 10;10;1.2459
17;5;1 do 10;10;1.2646
17;1;1 do 10 000;10;1.2604
17;2;1 do 10 000;10;1.2446
17;3;1 do 10 000;10;1.2525
17;4;1 do 10 000;10;1.3271
17;5;1 do 10 000;10;1.5718
17;1;1 do 10 000 000;10;1.3064
17;2;1 do 10 000 000;10;1.3146
17;3;1 do 10 000 000;10;1.2842
17;4;1 do 10 000 000;10;1.2523
17;5;1 do 10 000 000;10;1.256
18;1;1 do 10;10;1.6267
18;2;1 do 10;10;1.252
18;3;1 do 10;10;1.2638
18;4;1 do 10;10;1.2633
18;5;1 do 10;10;1.4017
18;1;1 do 10 000;10;1.2956
18;2;1 do 10 000;10;1.3351
18;3;1 do 10 000;10;1.3086
18;4;1 do 10 000;10;1.2479
18;5;1 do 10 000;10;1.2476
18;1;1 do 10 000 000;10;1.2499
18;2;1 do 10 000 000;10;1.2617
18;3;1 do 10 000 000;10;1.2706
18;4;1 do 10 000 000;10;1.2611
18;5;1 do 10 000 000;10;1.2442
19;1;1 do 10;10;1.701
19;2;1 do 10;10;1.4219
19;3;1 do 10;10;1.3554
19;4;1 do 10;10;1.2615
19;5;1 do 10;10;1.2564
19;1;1 do 10 000;10;1.2586
19;2;1 do 10 000;10;1.2609
19;3;1 do 10 000;10;1.3072
19;4;1 do 10 000;10;1.251
19;5;1 do 10 000;10;1.2545
19;1;1 do 10 000 000;10;1.2706
19;2;1 do 10 000 000;10;1.3169
19;3;1 do 10 000 000;10;1.7547
19;4;1 do 10 000 000;10;1.2635
19;5;1 do 10 000 000;10;1.3306
20;1;1 do 10;10;1.3014
20;2;1 do 10;10;1.3309
20;3;1 do 10;10;1.2455
20;4;1 do 10;10;1.251
20;5;1 do 10;10;1.2537
20;1;1 do 10 000;10;1.2704
20;2;1 do 10 000;10;1.2685
20;3;1 do 10 000;10;1.4111
20;4;1 do 10 000;10;1.2635
20;5;1 do 10 000;10;1.2602
20;1;1 do 10 000 000;10;1.2806
20;2;1 do 10 000 000;10;1.26
20;3;1 do 10 000 000;10;1.2477
20;4;1 do 10 000 000;10;1.2536
20;5;1 do 10 000 000;10;1.2461
21;1;1 do 10;10;1.2902
21;2;1 do 10;10;1.2546
21;3;1 do 10;10;1.2428
21;4;1 do 10;10;1.6879
21;5;1 do 10;10;1.2476
21;1;1 do 10 000;10;1.3012
21;2;1 do 10 000;10;1.2876
21;3;1 do 10 000;10;1.2401
21;4;1 do 10 000;10;1.3364
21;5;1 do 10 000;10;1.3234
21;1;1 do 10 000 000;10;1.2521
21;2;1 do 10 000 000;10;1.2495
21;3;1 do 10 000 000;10;1.2497
21;4;1 do 10 000 000;10;1.2419
21;5;1 do 10 000 000;10;1.3716
22;1;1 do 10;10;1.6301
22;2;1 do 10;10;1.2848
22;3;1 do 10;10;1.2652
22;4;1 do 10;10;1.2592
22;5;1 do 10;10;1.2557
22;1;1 do 10 000;10;1.2712
22;2;1 do 10 000;10;1.2561
22;3;1 do 10 000;10;1.2662
22;4;1 do 10 000;10;1.2582
22;5;1 do 10 000;10;1.254
22;1;1 do 10 000 000;10;1.4017
22;2;1 do 10 000 000;10;1.3241
22;3;1 do 10 000 000;10;1.2521
22;4;1 do 10 000 000;10;1.3503
22;5;1 do 10 000 000;10;1.3368
23;1;1 do 10;10;1.3107
23;2;1 do 10;10;1.2544
23;3;1 do 10;10;1.2523
23;4;1 do 10;10;1.246
23;5;1 do 10;10;1.2616
23;1;1 do 10 000;10;1.2472
23;2;1 do 10 000;10;1.8693
23;3;1 do 10 000;10;1.2861
23;4;1 do 10 000;10;1.269
23;5;1 do 10 000;10;1.26
23;1;1 do 10 000 000;10;1.2709
23;2;1 do 10 000 000;10;1.2587
23;3;1 do 10 000 000;10;1.2466
23;4;1 do 10 000 000;10;1.2442
23;5;1 do 10 000 000;10;1.2522
24;1;1 do 10;10;1.3652
24;2;1 do 10;10;1.3067
24;3;1 do 10;10;1.5139
24;4;1 do 10;10;1.2627
24;5;1 do 10;10;1.2793
24;1;1 do 10 000;10;1.3013
24;2;1 do 10 000;10;1.2498
24;3;1 do 10 000;10;1.249
24;4;1 do 10 000;10;1.245
24;5;1 do 10 000;10;1.2485
24;1;1 do 10 000 000;10;1.2985
24;2;1 do 10 000 000;10;1.2495
24;3;1 do 10 000 000;10;1.2458
24;4;1 do 10 000 000;10;1.4354
24;5;1 do 10 000 000;10;1.7281
25;1;1 do 10;10;1.385
25;2;1 do 10;10;1.2687
25;3;1 do 10;10;1.3231
25;4;1 do 10;10;1.2471
25;5;1 do 10;10;1.3207
25;1;1 do 10 000;10;1.2722
25;2;1 do 10 000;10;1.2787
25;3;1 do 10 000;10;1.2582
25;4;1 do 10 000;10;1.2708
25;5;1 do 10 000;10;1.7129
25;1;1 do 10 000 000;10;1.285
25;2;1 do 10 000 000;10;1.2814
25;3;1 do 10 000 000;10;1.259
25;4;1 do 10 000 000;10;1.309
25;5;1 do 10 000 000;10;1.2455
26;1;1 do 10;10;1.8133
26;2;1 do 10;10;1.2613
26;3;1 do 10;10;1.2517
26;4;1 do 10;10;1.2499
26;5;1 do 10;10;1.343
26;1;1 do 10 000;10;1.2881
26;2;1 do 10 000;10;1.2994
26;3;1 do 10 000;10;1.3045
26;4;1 do 10 000;10;1.2626
26;5;1 do 10 000;10;1.2618
26;1;1 do 10 000 000;10;1.2498
26;2;1 do 10 000 000;10;1.2467
26;3;1 do 10 000 000;10;1.2557
26;4;1 do 10 000 000;10;1.2472
26;5;1 do 10 000 000;10;1.2424
27;1;1 do 10;10;1.7407
27;2;1 do 10;10;1.3229
27;3;1 do 10;10;1.2672
27;4;1 do 10;10;1.2737
27;5;1 do 10;10;1.323
27;1;1 do 10 000;10;1.2618
27;2;1 do 10 000;10;1.2839
27;3;1 do 10 000;10;1.2608
27;4;1 do 10 000;10;1.2606
27;5;1 do 10 000;10;1.35
27;1;1 do 10 000 000;10;1.2675
27;2;1 do 10 000 000;10;1.3235
27;3;1 do 10 000 000;10;1.7097
27;4;1 do 10 000 000;10;1.3515
27;5;1 do 10 000 000;10;1.2557
28;1;1 do 10;10;1.2872
28;2;1 do 10;10;1.2573
28;3;1 do 10;10;1.2536
28;4;1 do 10;10;1.2565
28;5;1 do 10;10;1.3226
28;1;1 do 10 000;10;1.2648
28;2;1 do 10 000;10;1.2539
28;3;1 do 10 000;10;1.5361
28;4;1 do 10 000;10;1.3334
28;5;1 do 10 000;10;1.273
28;1;1 do 10 000 000;10;1.3113
28;2;1 do 10 000 000;10;1.2861
28;3;1 do 10 000 000;10;1.2644
28;4;1 do 10 000 000;10;1.2592
28;5;1 do 10 000 000;10;1.2613
29;1;1 do 10;10;1.3866
29;2;1 do 10;10;1.313
29;3;1 do 10;10;1.2634
29;4;1 do 10;10;1.4148
29;5;1 do 10;10;1.2814
29;1;1 do 10 000;10;1.2804
29;2;1 do 10 000;10;1.2995
29;3;1 do 10 000;10;1.2673
29;4;1 do 10 000;10;1.2554
29;5;1 do 10 000;10;1.2446
29;1;1 do 10 000 000;10;1.2615
29;2;1 do 10 000 000;10;1.2495
29;3;1 do 10 000 000;10;1.2615
29;4;1 do 10 000 000;10;1.2791
29;5;1 do 10 000 000;10;1.3151
30;1;1 do 10;10;2.5622
30;2;1 do 10;10;2.4532
30;3;1 do 10;10;2.1066
30;4;1 do 10;10;1.2561
30;5;1 do 10;10;1.2519
30;1;1 do 10 000;10;1.2642
30;2;1 do 10 000;10;1.3023
30;3;1 do 10 000;10;1.2503
30;4;1 do 10 000;10;1.3999
30;5;1 do 10 000;10;1.7066
30;1;1 do 10 000 000;10;1.3263
30;2;1 do 10 000 000;10;1.4673
30;3;1 do 10 000 000;10;1.2738
30;4;1 do 10 000 000;10;1.2658
30;5;1 do 10 000 000;10;1.2563
31;1;1 do 10;10;1.5905
31;2;1 do 10;10;1.2817
31;3;1 do 10;10;1.3557
31;4;1 do 10;10;1.3459
31;5;1 do 10;10;1.5527
31;1;1 do 10 000;10;1.2761
31;2;1 do 10 000;10;1.3142
31;3;1 do 10 000;10;1.2994
31;4;1 do 10 000;10;1.248
31;5;1 do 10 000;10;1.2678
31;1;1 do 10 000 000;10;1.3041
31;2;1 do 10 000 000;10;1.3042
31;3;1 do 10 000 000;10;1.2603
31;4;1 do 10 000 000;10;1.2812
31;5;1 do 10 000 000;10;1.2516
32;1;1 do 10;10;1.7012
32;2;1 do 10;10;1.3029
32;3;1 do 10;10;1.2731
32;4;1 do 10;10;1.2947
32;5;1 do 10;10;1.2436
32;1;1 do 10 000;10;1.2585
32;2;1 do 10 000;10;1.3144
32;3;1 do 10 000;10;1.2712
32;4;1 do 10 000;10;1.2561
32;5;1 do 10 000;10;1.2504
32;1;1 do 10 000 000;10;1.277
32;2;1 do 10 000 000;10;2.0616
32;3;1 do 10 000 000;10;2.2133
32;4;1 do 10 000 000;10;1.786
32;5;1 do 10 000 000;10;1.2573
33;1;1 do 10;10;1.3166
33;2;1 do 10;10;1.2705
33;3;1 do 10;10;1.2694
33;4;1 do 10;10;1.2664
33;5;1 do 10;10;1.263
33;1;1 do 10 000;10;1.5652
33;2;1 do 10 000;10;1.3274
33;3;1 do 10 000;10;1.2699
33;4;1 do 10 000;10;1.2788
33;5;1 do 10 000;10;1.2563
33;1;1 do 10 000 000;10;1.2519
33;2;1 do 10 000 000;10;1.2604
33;3;1 do 10 000 000;10;1.255
33;4;1 do 10 000 000;10;1.2445
33;5;1 do 10 000 000;10;1.2646
34;1;1 do 10;10;1.2929
34;2;1 do 10;10;1.796
34;3;1 do 10;10;1.2708
34;4;1 do 10;10;1.3038
34;5;1 do 10;10;1.2815
34;1;1 do 10 000;10;1.262
34;2;1 do 10 000;10;1.2522
34;3;1 do 10 000;10;1.2737
34;4;1 do 10 000;10;1.3939
34;5;1 do 10 000;10;1.3206
34;1;1 do 10 000 000;10;1.2502
34;2;1 do 10 000 000;10;1.3132
34;3;1 do 10 000 000;10;1.3668
34;4;1 do 10 000 000;10;1.316
34;5;1 do 10 000 000;10;1.26
35;1;1 do 10;10;1.3194
35;2;1 do 10;10;1.3261
35;3;1 do 10;10;1.2479
35;4;1 do 10;10;1.2546
35;5;1 do 10;10;1.2636
35;1;1 do 10 000;10;1.2679
35;2;1 do 10 000;10;1.2681
35;3;1 do 10 000;10;1.333
35;4;1 do 10 000;10;1.5316
35;5;1 do 10 000;10;1.2964
35;1;1 do 10 000 000;10;1.3333
35;2;1 do 10 000 000;10;1.3495
35;3;1 do 10 000 000;10;1.2773
35;4;1 do 10 000 000;10;1.2787
35;5;1 do 10 000 000;10;1.3078
36;1;1 do 10;10;1.5407
36;2;1 do 10;10;1.3094
36;3;1 do 10;10;1.269
36;4;1 do 10;10;1.3947
36;5;1 do 10;10;1.7098
36;1;1 do 10 000;10;1.5696
36;2;1 do 10 000;10;1.5299
36;3;1 do 10 000;10;1.2764
36;4;1 do 10 000;10;1.2578
36;5;1 do 10 000;10;1.2608
36;1;1 do 10 000 000;10;1.2637
36;2;1 do 10 000 000;10;1.2617
36;3;1 do 10 000 000;10;1.2483
36;4;1 do 10 000 000;10;1.2428
36;5;1 do 10 000 000;10;1.37
37;1;1 do 10;10;1.3673
37;2;1 do 10;10;1.3912
37;3;1 do 10;10;1.2587
37;4;1 do 10;10;1.2606
37;5;1 do 10;10;1.2465
37;1;1 do 10 000;10;1.2521
37;2;1 do 10 000;10;1.2529
37;3;1 do 10 000;10;1.2608
37;4;1 do 10 000;10;1.2634
37;5;1 do 10 000;10;1.2443
37;1;1 do 10 000 000;10;1.4474
37;2;1 do 10 000 000;10;1.5466
37;3;1 do 10 000 000;10;1.2809
37;4;1 do 10 000 000;10;1.2674
37;5;1 do 10 000 000;10;1.2507
38;1;1 do 10;10;1.4445
38;2;1 do 10;10;1.2732
38;3;1 do 10;10;1.2676
38;4;1 do 10;10;1.2576
38;5;1 do 10;10;1.2501
38;1;1 do 10 000;10;1.2595
38;2;1 do 10 000;10;1.5365
38;3;1 do 10 000;10;1.3179
38;4;1 do 10 000;10;1.2717
38;5;1 do 10 000;10;1.2541
38;1;1 do 10 000 000;10;1.3012
38;2;1 do 10 000 000;10;1.2523
38;3;1 do 10 000 000;10;1.2469
38;4;1 do 10 000 000;10;1.2762
38;5;1 do 10 000 000;10;1.2662
39;1;1 do 10;10;1.3331
39;2;1 do 10;10;1.2612
39;3;1 do 10;10;1.7931
39;4;1 do 10;10;1.3237
39;5;1 do 10;10;1.3275
39;1;1 do 10 000;10;1.2751
39;2;1 do 10 000;10;1.2493
39;3;1 do 10 000;10;1.2525
39;4;1 do 10 000;10;1.2581
39;5;1 do 10 000;10;1.2619
39;1;1 do 10 000 000;10;1.2532
39;2;1 do 10 000 000;10;1.2639
39;3;1 do 10 000 000;10;1.2443
39;4;1 do 10 000 000;10;1.2932
39;5;1 do 10 000 000;10;1.7508
40;1;1 do 10;10;1.4015
40;2;1 do 10;10;1.2577
40;3;1 do 10;10;1.2733
40;4;1 do 10;10;1.2527
40;5;1 do 10;10;1.323
40;1;1 do 10 000;10;1.2594
40;2;1 do 10 000;10;1.2395
40;3;1 do 10 000;10;1.262
40;4;1 do 10 000;10;1.2371
40;5;1 do 10 000;10;1.3577
40;1;1 do 10 000 000;10;1.5092
40;2;1 do 10 000 000;10;1.2546
40;3;1 do 10 000 000;10;1.2882
40;4;1 do 10 000 000;10;1.2576
40;5;1 do 10 000 000;10;1.2497
41;1;1 do 10;10;1.5412
41;2;1 do 10;10;1.2429
41;3;1 do 10;10;1.2509
41;4;1 do 10;10;1.2478
41;5;1 do 10;10;1.2745
41;1;1 do 10 000;10;1.4335
41;2;1 do 10 000;10;1.5173
41;3;1 do 10 000;10;1.2703
41;4;1 do 10 000;10;1.3038
41;5;1 do 10 000;10;1.2469
41;1;1 do 10 000 000;10;1.257
41;2;1 do 10 000 000;10;1.2626
41;3;1 do 10 000 000;10;1.2443
41;4;1 do 10 000 000;10;1.2419
41;5;1 do 10 000 000;10;1.2614
42;1;1 do 10;10;1.3207
42;2;1 do 10;10;1.2641
42;3;1 do 10;10;1.7813
42;4;1 do 10;10;1.3132
42;5;1 do 10;10;1.3695
